Config	Applicaiton	Miss Rate	Hot Access	Cool Access	Remap Access	Average IPC	Max IPC	Average Time	Max Time
cache_cpu95_no-remap	raytrace	0.0453686	19168.0	14413097.0	0.0	0.7075	0.72	263796658.0	263796658
cache_cpu95_no-remap	water.nsq	0.0813902	22.0	4289418.0	0.0	1.09	1.13	430656182.0	430656182
cache_cpu95_no-remap	water.sp	0.0380699	0.0	2878341.0	0.0	1.2025	1.3	163062234.0	163062234
cache_cpu95_remap0	barnes	0.0376447	0.0	7135077.0	14490.0	0.5675	0.57	601664291.0	601664291
cache_cpu95_remap0	cholesky	0.0355454	0.0	10453824.0	2308.0	1.66	1.8	47024722.0	47024722
cache_cpu95_remap0	fft	0.0370896	0.0	37268253.0	7272.0	1.77	1.77	121687453.0	121687453
cache_cpu95_remap0	fmm	0.112105	0.0	10342462.0	23186.0	1.5975	1.61	294596163.0	294596163
cache_cpu95_remap0	lu.cont	0.036056	0.0	11938013.0	2116.0	1.5025	1.54	172978062.0	172978062
cache_cpu95_remap0	lu.ncont	0.0357498	0.0	21087851.0	2116.0	1.38	1.41	189915833.0	189915833
cache_cpu95_remap0	radix	0.0543514	0.0	1375446.0	2116.0	0.4	0.4	40156291.0	40156291
cache_cpu95_remap0	raytrace	0.0492471	0.0	14404173.0	20879.0	0.71	0.72	263096606.0	263096606
cache_cpu95_remap0	water.nsq	0.0816652	0.0	4286174.0	6173.0	1.105	1.15	425265169.0	425265169
cache_cpu95_remap0	water.sp	0.0386725	0.0	2877317.0	0.0	1.1925	1.29	164353596.0	164353596
cache_cpu95_remap1g	barnes	0.037404	0.0	7141911.0	10422.0	0.5625	0.57	602385483.0	602385483
cache_cpu95_remap1g	cholesky	0.0332924	0.0	10461890.0	2304.0	1.6575	1.8	47114955.0	47114955
cache_cpu95_remap1g	fft	0.0342859	0.0	37353376.0	7272.0	1.76	1.76	122211353.0	122211353
cache_cpu95_remap1g	fmm	0.111494	0.0	10364391.0	14699.0	1.5975	1.61	294886764.0	294886764
cache_cpu95_remap1g	lu.cont	0.0325738	0.0	11985496.0	2116.0	1.4975	1.53	173424099.0	173424099
cache_cpu95_remap1g	lu.ncont	0.0339175	0.0	21200223.0	2116.0	1.38	1.41	189810658.0	189810658
cache_cpu95_remap1g	radix	0.054282	0.0	1375251.0	2116.0	0.4	0.4	40145226.0	40145226
cache_cpu95_remap1g	raytrace	0.0466546	0.0	14477557.0	20877.0	0.71	0.72	263832758.0	263832758
cache_cpu95_remap1g	water.nsq	0.0834623	0.0	4292934.0	6171.0	1.1	1.14	427307469.0	427307469
cache_cpu95_remap1g	water.sp	0.0388891	0.0	2876759.0	2066.0	1.1925	1.29	164419434.0	164419434
cache_cpu95_remap1l	barnes	0.0374108	0.0	7144277.0	12476.0	0.5625	0.57	602533683.0	602533683
cache_cpu95_remap1l	cholesky	0.0334666	0.0	10459515.0	2308.0	1.66	1.8	47102256.0	47102256
cache_cpu95_remap1l	fft	0.0348156	0.0	37349555.0	10300.0	1.78	1.78	121293053.0	121293053
cache_cpu95_remap1l	fmm	0.112388	0.0	10366700.0	8300.0	1.5875	1.6	295810159.0	295810159
cache_cpu95_remap1l	lu.cont	0.0325586	0.0	11980731.0	2116.0	1.4975	1.53	173394741.0	173394741
cache_cpu95_remap1l	lu.ncont	0.0331817	0.0	21153675.0	2116.0	1.38	1.41	190297429.0	190297429
cache_cpu95_remap1l	radix	0.0543649	0.0	1374525.0	2115.0	0.4	0.4	40129926.0	40129926
cache_cpu95_remap1l	raytrace	0.0479515	0.0	14531840.0	20879.0	0.71	0.72	263208358.0	263208358
cache_cpu95_remap1l	water.nsq	0.0824814	0.0	4280361.0	8228.0	1.1025	1.14	425679782.0	425679782
cache_cpu95_remap1l	water.sp	0.0382225	0.0	2875110.0	0.0	1.195	1.29	164149396.0	164149396
cache_cpu96_no-remap	barnes	0.0355787	8777.0	7137173.0	0.0	0.58	0.59	585176283.0	585176283
cache_cpu96_no-remap	cholesky	0.0333587	10658.0	10461834.0	0.0	1.6825	1.84	46379855.0	46379855
cache_cpu96_no-remap	fft	0.0337792	78657.0	37273009.0	0.0	1.8	1.8	119899453.0	119899453
cache_cpu96_no-remap	fmm	0.109774	22351.0	10338881.0	0.0	1.6075	1.62	292440059.0	292440059
cache_cpu96_no-remap	lu.cont	0.0325546	43217.0	11941170.0	0.0	1.5575	1.59	166906899.0	166906899
cache_cpu96_no-remap	lu.ncont	0.0318602	95501.0	21092629.0	0.0	1.4325	1.47	183134110.0	183134110
cache_cpu96_no-remap	radix	0.0543397	1370.0	1372677.0	0.0	0.4	0.4	39845099.0	39845099
cache_cpu96_no-remap	raytrace	0.0475969	16578.0	14685414.0	0.0	0.7275	0.74	257409491.0	257409491
cache_cpu96_no-remap	water.nsq	0.0799568	3883.0	4288349.0	0.0	1.14	1.18	412140282.0	412140282
cache_cpu96_no-remap	water.sp	0.0384886	2532.0	2874674.0	0.0	1.24	1.34	158036128.0	158036128
cache_cpu96_remap0	barnes	0.0383714	0.0	7128283.0	14564.0	0.58	0.59	584821883.0	584821883
cache_cpu96_remap0	cholesky	0.0348655	0.0	10450513.0	4364.0	1.68	1.83	46818856.0	46818856
cache_cpu96_remap0	fft	0.036891	0.0	37271006.0	3636.0	1.79	1.79	120375953.0	120375953
cache_cpu96_remap0	fmm	0.112521	0.0	10336842.0	33753.0	1.6075	1.62	291757504.0	291757504
cache_cpu96_remap0	lu.cont	0.0384342	0.0	11918391.0	12695.0	1.5525	1.59	167232778.0	167232778
cache_cpu96_remap0	lu.ncont	0.0395281	0.0	20984192.0	10580.0	1.43	1.46	183498330.0	183498330
cache_cpu96_remap0	radix	0.0554278	0.0	1372910.0	2116.0	0.4	0.4	39862779.0	39862779
cache_cpu96_remap0	raytrace	0.0530252	0.0	14412088.0	24871.0	0.7275	0.74	257637658.0	257637658
cache_cpu96_remap0	water.nsq	0.0929793	0.0	4258922.0	32909.0	1.14	1.18	411859882.0	411859882
cache_cpu96_remap0	water.sp	0.0407789	0.0	2875422.0	6179.0	1.23	1.33	159626528.0	159626528
cache_cpu96_remap1g	barnes	0.0376117	0.0	7137720.0	12434.0	0.58	0.59	585609028.0	585609028
cache_cpu96_remap1g	cholesky	0.0332217	0.0	10466383.0	2304.0	1.685	1.84	46435955.0	46435955
cache_cpu96_remap1g	fft	0.0344458	0.0	37352814.0	13909.0	1.79	1.79	120221653.0	120221653
cache_cpu96_remap1g	fmm	0.112465	0.0	10364105.0	25276.0	1.6075	1.62	292751163.0	292751163
cache_cpu96_remap1g	lu.cont	0.0326072	0.0	11985062.0	16885.0	1.56	1.6	166572604.0	166572604
cache_cpu96_remap1g	lu.ncont	0.0348776	0.0	21141292.0	10512.0	1.4275	1.46	183689182.0	183689182
cache_cpu96_remap1g	radix	0.0551882	0.0	1374329.0	2115.0	0.4	0.4	39838270.0	39838270
cache_cpu96_remap1g	raytrace	0.0493683	0.0	14543682.0	9359.0	0.7225	0.74	259493658.0	259493658
cache_cpu96_remap1g	water.nsq	0.11409	0.0	4247665.0	80251.0	1.14	1.18	412030082.0	412030082
cache_cpu96_remap1g	water.sp	0.0387637	0.0	2879896.0	0.0	1.2275	1.33	159810996.0	159810996
cache_cpu96_remap1l	barnes	0.0378215	0.0	7148089.0	14505.0	0.58	0.59	585836977.0	585836977
cache_cpu96_remap1l	cholesky	0.0336161	0.0	10466788.0	4366.0	1.6775	1.82	46840556.0	46840556
cache_cpu96_remap1l	fft	0.0351445	0.0	37346423.0	14544.0	1.8	1.8	119676253.0	119676253
cache_cpu96_remap1l	fmm	0.111922	0.0	10362629.0	16852.0	1.605	1.62	293067764.0	293067764
cache_cpu96_remap1l	lu.cont	0.0325356	0.0	11980112.0	10507.0	1.55	1.59	167602062.0	167602062
cache_cpu96_remap1l	lu.ncont	0.0377958	0.0	21129941.0	14738.0	1.4225	1.46	184302582.0	184302582
cache_cpu96_remap1l	radix	0.0550248	0.0	1375090.0	2116.0	0.4	0.4	39863878.0	39863878
cache_cpu96_remap1l	raytrace	0.0483752	0.0	14597557.0	17947.0	0.7275	0.74	258572119.0	258572119
cache_cpu96_remap1l	water.nsq	0.0889	0.0	4271870.0	26712.0	1.135	1.18	414414569.0	414414569
cache_cpu96_remap1l	water.sp	0.0433363	0.0	2873514.0	10257.0	1.24	1.34	158132834.0	158132834
cache_cpu97_no-remap	barnes	0.0357666	9198.0	7135388.0	0.0	0.59	0.6	574593928.0	574593928
cache_cpu97_no-remap	cholesky	0.0332151	11765.0	10463890.0	0.0	1.7025	1.86	46153122.0	46153122
cache_cpu97_no-remap	fft	0.0337835	93608.0	37257128.0	0.0	1.85	1.85	116592353.0	116592353
cache_cpu97_no-remap	fmm	0.109018	20136.0	10354965.0	0.0	1.645	1.66	285924558.0	285924558
cache_cpu97_no-remap	lu.cont	0.0325696	442955.0	11536674.0	0.0	1.61	1.65	161215499.0	161215499
cache_cpu97_no-remap	lu.ncont	0.0322841	665190.0	20548249.0	0.0	1.4775	1.51	177602486.0	177602486
cache_cpu97_no-remap	radix	0.0542769	1276.0	1374779.0	0.0	0.4	0.4	39835677.0	39835677
cache_cpu97_no-remap	raytrace	0.048177	44249.0	14413619.0	0.0	0.74	0.76	252695858.0	252695858
cache_cpu97_no-remap	water.nsq	0.0770087	21432.0	4268634.0	0.0	1.165	1.21	403720014.0	403720014
cache_cpu97_no-remap	water.sp	0.0402048	11684.0	2867858.0	0.0	1.2825	1.39	152850696.0	152850696
cache_cpu97_remap0	barnes	0.0458204	0.0	7086373.0	33452.0	0.59	0.6	575199483.0	575199483
cache_cpu97_remap0	cholesky	0.0355353	0.0	10446025.0	2305.0	1.705	1.86	46189027.0	46189027
cache_cpu97_remap0	fft	0.0376764	0.0	37259964.0	18180.0	1.84	1.84	117469653.0	117469653
cache_cpu97_remap0	fmm	0.113286	0.0	10331732.0	44307.0	1.6425	1.66	286273863.0	286273863
cache_cpu97_remap0	lu.cont	0.0845393	0.0	11389468.0	50738.0	1.59	1.63	163373262.0	163373262
cache_cpu97_remap0	lu.ncont	0.0747068	0.0	20132177.0	46553.0	1.4625	1.5	179360833.0	179360833
cache_cpu97_remap0	radix	0.05543	0.0	1374537.0	2115.0	0.4	0.4	39844791.0	39844791
cache_cpu97_remap0	raytrace	0.0727231	0.0	14293055.0	59859.0	0.7475	0.76	250146019.0	250146019
cache_cpu97_remap0	water.nsq	0.12896	0.0	4172038.0	195201.0	1.165	1.21	403344245.0	403344245
cache_cpu97_remap0	water.sp	0.0534318	0.0	2854513.0	59477.0	1.28	1.39	153266096.0	153266096
cache_cpu97_remap1g	barnes	0.0499228	0.0	7124586.0	37637.0	0.59	0.6	575282783.0	575282783
cache_cpu97_remap1g	cholesky	0.0334508	0.0	10469423.0	2308.0	1.7	1.86	46270456.0	46270456
cache_cpu97_remap1g	fft	0.0344886	0.0	37352954.0	10908.0	1.84	1.84	117484453.0	117484453
cache_cpu97_remap1g	fmm	0.113479	0.0	10361042.0	48515.0	1.6425	1.66	286276659.0	286276659
cache_cpu97_remap1g	lu.cont	0.0332881	0.0	11991851.0	54969.0	1.61	1.65	161539499.0	161539499
cache_cpu97_remap1g	lu.ncont	0.0530119	0.0	20888834.0	48621.0	1.4625	1.5	179077285.0	179077285
cache_cpu97_remap1g	radix	0.0551973	0.0	1374406.0	2116.0	0.4	0.4	39853166.0	39853166
cache_cpu97_remap1g	raytrace	0.0522553	0.0	14634258.0	57765.0	0.745	0.76	251811426.0	251811426
cache_cpu97_remap1g	water.nsq	0.190212	0.0	4127870.0	293780.0	1.1675	1.21	402486437.0	402486437
cache_cpu97_remap1g	water.sp	0.048113	0.0	2879697.0	32802.0	1.2775	1.38	153410996.0	153410996
cache_cpu97_remap1l	barnes	0.0478831	0.0	7130770.0	43981.0	0.59	0.6	574503728.0	574503728
cache_cpu97_remap1l	cholesky	0.0334202	0.0	10469331.0	2304.0	1.7075	1.86	46036455.0	46036455
cache_cpu97_remap1l	fft	0.0350762	0.0	37348620.0	13868.0	1.84	1.84	117460853.0	117460853
cache_cpu97_remap1l	fmm	0.113292	0.0	10358022.0	44222.0	1.6375	1.65	286765663.0	286765663
cache_cpu97_remap1l	lu.cont	0.0386084	0.0	11954578.0	54945.0	1.61	1.65	161631599.0	161631599
cache_cpu97_remap1l	lu.ncont	0.0596205	0.0	20769460.0	46558.0	1.4625	1.5	179307759.0	179307759
cache_cpu97_remap1l	radix	0.0551198	0.0	1375541.0	2112.0	0.4	0.4	39841973.0	39841973
cache_cpu97_remap1l	raytrace	0.053659	0.0	14638149.0	62301.0	0.74	0.75	253725006.0	253725006
cache_cpu97_remap1l	water.nsq	0.126503	0.0	4211746.0	98744.0	1.1675	1.21	402678745.0	402678745
cache_cpu97_remap1l	water.sp	0.0554286	0.0	2857692.0	57412.0	1.275	1.38	153481996.0	153481996
cache_cpu98_no-remap	barnes	0.035646	127328.0	7015985.0	0.0	0.6125	0.62	554575491.0	554575491
cache_cpu98_no-remap	cholesky	0.0331505	15566.0	10438833.0	0.0	1.7375	1.9	45153827.0	45153827
cache_cpu98_no-remap	fft	0.0337413	108199.0	37244219.0	0.0	1.88	1.88	114449453.0	114449453
cache_cpu98_no-remap	fmm	0.10925	30031.0	10342408.0	0.0	1.6875	1.7	278645459.0	278645459
cache_cpu98_no-remap	lu.cont	0.0325095	688575.0	11292111.0	0.0	1.6325	1.67	159081862.0	159081862
cache_cpu98_no-remap	lu.ncont	0.0323567	1126704.0	20124846.0	0.0	1.5	1.53	174908885.0	174908885
cache_cpu98_no-remap	radix	0.0543231	1288.0	1374833.0	0.0	0.4	0.4	39861499.0	39861499
cache_cpu98_no-remap	raytrace	0.0455786	165570.0	14355905.0	0.0	0.7625	0.78	246222826.0	246222826
cache_cpu98_no-remap	water.nsq	0.0777005	84455.0	4209753.0	0.0	1.19	1.23	394501214.0	394501214
cache_cpu98_no-remap	water.sp	0.0382149	22174.0	2855216.0	0.0	1.295	1.4	151345796.0	151345796
cache_cpu98_remap0	barnes	0.0878784	0.0	6820165.0	96212.0	0.61	0.62	555902328.0	555902328
cache_cpu98_remap0	cholesky	0.038334	0.0	10437460.0	16132.0	1.7525	1.92	44818707.0	44818707
cache_cpu98_remap0	fft	0.0469177	0.0	37029506.0	50916.0	1.88	1.88	114656855.0	114656855
cache_cpu98_remap0	fmm	0.115701	0.0	10315657.0	107059.0	1.6875	1.7	278517264.0	278517264
cache_cpu98_remap0	lu.cont	0.0932435	0.0	11291621.0	52897.0	1.61	1.65	161537462.0	161537462
cache_cpu98_remap0	lu.ncont	0.109046	0.0	19237782.0	73794.0	1.46	1.49	179738833.0	179738833
cache_cpu98_remap0	radix	0.0553092	0.0	1374628.0	2116.0	0.4	0.4	39849091.0	39849091
cache_cpu98_remap0	raytrace	0.0998888	0.0	14122232.0	66247.0	0.7525	0.77	249104458.0	249104458
cache_cpu98_remap0	water.nsq	0.169405	0.0	4031543.0	328904.0	1.2	1.24	391019845.0	391019845
cache_cpu98_remap0	water.sp	0.0593701	0.0	2826267.0	92228.0	1.3075	1.42	149766196.0	149766196
cache_cpu98_remap1g	barnes	0.0887828	0.0	7067226.0	79522.0	0.6125	0.62	555297161.0	555297161
cache_cpu98_remap1g	cholesky	0.0341117	0.0	10459955.0	18422.0	1.75	1.92	44707755.0	44707755
cache_cpu98_remap1g	fft	0.0373941	0.0	37354018.0	59780.0	1.88	1.88	114594053.0	114594053
cache_cpu98_remap1g	fmm	0.118246	0.0	10349025.0	92449.0	1.69	1.71	277922059.0	277922059
cache_cpu98_remap1g	lu.cont	0.0333784	0.0	11998925.0	63478.0	1.63	1.67	159448072.0	159448072
cache_cpu98_remap1g	lu.ncont	0.0735481	0.0	20728780.0	63473.0	1.47	1.5	178412158.0	178412158
cache_cpu98_remap1g	radix	0.0549386	0.0	1374506.0	2116.0	0.4	0.4	39851966.0	39851966
cache_cpu98_remap1g	raytrace	0.0585598	0.0	14327025.0	64184.0	0.755	0.77	248142958.0	248142958
cache_cpu98_remap1g	water.nsq	0.227362	0.0	4090083.0	316643.0	1.1925	1.24	394116745.0	394116745
cache_cpu98_remap1g	water.sp	0.0634648	0.0	2852624.0	96375.0	1.31	1.42	149544496.0	149544496
cache_cpu98_remap1l	barnes	0.0951279	0.0	7047829.0	87848.0	0.61	0.62	555664928.0	555664928
cache_cpu98_remap1l	cholesky	0.0352464	0.0	10470304.0	39155.0	1.7575	1.93	44734156.0	44734156
cache_cpu98_remap1l	fft	0.0405273	0.0	37341364.0	56290.0	1.9	1.9	113733353.0	113733353
cache_cpu98_remap1l	fmm	0.116465	0.0	10358133.0	107054.0	1.6875	1.7	278185558.0	278185558
cache_cpu98_remap1l	lu.cont	0.0425692	0.0	11919385.0	61365.0	1.63	1.67	159677078.0	159677078
cache_cpu98_remap1l	lu.ncont	0.0855333	0.0	20471160.0	61357.0	1.4675	1.5	178736885.0	178736885
cache_cpu98_remap1l	radix	0.0547829	0.0	1375038.0	2114.0	0.4	0.4	39863373.0	39863373
cache_cpu98_remap1l	raytrace	0.063953	0.0	14389506.0	60138.0	0.76	0.77	245779458.0	245779458
cache_cpu98_remap1l	water.nsq	0.210732	0.0	4119197.0	326854.0	1.1975	1.24	392215714.0	392215714
cache_cpu98_remap1l	water.sp	0.0637823	0.0	2851655.0	104567.0	1.295	1.4	151493496.0	151493496
cache_cpu99_no-remap	barnes	0.03577	440659.0	6703413.0	0.0	0.6325	0.64	536677528.0	536677528
cache_cpu99_no-remap	cholesky	0.0333761	57377.0	10405458.0	0.0	1.79	1.97	43707722.0	43707722
cache_cpu99_no-remap	fft	0.0337488	314983.0	37037484.0	0.0	1.95	1.95	110483353.0	110483353
cache_cpu99_no-remap	fmm	0.108958	70618.0	10296706.0	0.0	1.7475	1.76	268562914.0	268562914
cache_cpu99_no-remap	lu.cont	0.0325095	923144.0	11057777.0	0.0	1.65	1.69	157376262.0	157376262
cache_cpu99_no-remap	lu.ncont	0.0321163	1571437.0	19693730.0	0.0	1.5125	1.55	173240710.0	173240710
cache_cpu99_no-remap	radix	0.0543365	1484.0	1372806.0	0.0	0.4	0.4	39859270.0	39859270
cache_cpu99_no-remap	raytrace	0.046884	510549.0	13952332.0	0.0	0.775	0.79	241862019.0	241862019
cache_cpu99_no-remap	water.nsq	0.0832388	240789.0	4051627.0	0.0	1.2325	1.28	381425882.0	381425882
cache_cpu99_no-remap	water.sp	0.0388502	77225.0	2795116.0	0.0	1.3175	1.43	148535734.0	148535734
cache_cpu99_remap0	barnes	0.128639	0.0	6556005.0	127644.0	0.6325	0.64	537734891.0	537734891
cache_cpu99_remap0	cholesky	0.0467691	0.0	10398068.0	48378.0	1.785	1.96	44342858.0	44342858
cache_cpu99_remap0	fft	0.0667705	0.0	36500595.0	86712.0	1.92	1.92	112155753.0	112155753
cache_cpu99_remap0	fmm	0.124992	0.0	10220904.0	181745.0	1.7375	1.75	270351863.0	270351863
cache_cpu99_remap0	lu.cont	0.139077	0.0	10767857.0	76169.0	1.61	1.65	161197104.0	161197104
cache_cpu99_remap0	lu.ncont	0.133685	0.0	18602793.0	80364.0	1.4725	1.51	178037682.0	178037682
cache_cpu99_remap0	radix	0.0552952	0.0	1373825.0	2115.0	0.4	0.4	39854979.0	39854979
cache_cpu99_remap0	raytrace	0.147427	0.0	13747879.0	85770.0	0.7675	0.78	243424026.0	243424026
cache_cpu99_remap0	water.nsq	0.205512	0.0	3922621.0	378553.0	1.2325	1.28	381282469.0	381282469
cache_cpu99_remap0	water.sp	0.0863547	0.0	2768223.0	192682.0	1.3175	1.43	148695696.0	148695696
cache_cpu99_remap1g	barnes	0.140113	0.0	6989507.0	121365.0	0.6325	0.64	538270783.0	538270783
cache_cpu99_remap1g	cholesky	0.0354272	0.0	10470967.0	39171.0	1.79	1.97	43889370.0	43889370
cache_cpu99_remap1g	fft	0.0439116	0.0	37352918.0	119197.0	1.93	1.93	111987653.0	111987653
cache_cpu99_remap1g	fmm	0.127251	0.0	10335252.0	203276.0	1.745	1.76	269649463.0	269649463
cache_cpu99_remap1g	lu.cont	0.0342569	0.0	12022084.0	67708.0	1.6475	1.68	157860288.0	157860288
cache_cpu99_remap1g	lu.ncont	0.098445	0.0	20296222.0	80390.0	1.4775	1.51	177680385.0	177680385
cache_cpu99_remap1g	radix	0.0552245	0.0	1376466.0	2114.0	0.4	0.4	39854766.0	39854766
cache_cpu99_remap1g	raytrace	0.0712953	0.0	14529032.0	93029.0	0.77	0.79	242414658.0	242414658
cache_cpu99_remap1g	water.nsq	0.288267	0.0	4018613.0	399110.0	1.2275	1.27	383464169.0	383464169
cache_cpu99_remap1g	water.sp	0.116213	0.0	2802231.0	207019.0	1.315	1.42	149152796.0	149152796
cache_cpu99_remap1l	barnes	0.142868	0.0	6877175.0	113070.0	0.635	0.64	535833128.0	535833128
cache_cpu99_remap1l	cholesky	0.0375	0.0	10444634.0	59879.0	1.7825	1.96	44204955.0	44204955
cache_cpu99_remap1l	fft	0.0467805	0.0	37336432.0	89318.0	1.93	1.93	111727055.0	111727055
cache_cpu99_remap1l	fmm	0.123852	0.0	10334489.0	148929.0	1.7375	1.75	270833863.0	270833863
cache_cpu99_remap1l	lu.cont	0.0536623	0.0	11815182.0	78288.0	1.64	1.68	158413851.0	158413851
cache_cpu99_remap1l	lu.ncont	0.106108	0.0	19944326.0	78295.0	1.48	1.51	177312429.0	177312429
cache_cpu99_remap1l	radix	0.0549025	0.0	1374664.0	2115.0	0.4	0.4	39829678.0	39829678
cache_cpu99_remap1l	raytrace	0.0856216	0.0	14353491.0	88533.0	0.775	0.79	241938658.0	241938658
cache_cpu99_remap1l	water.nsq	0.242804	0.0	4048547.0	366185.0	1.2325	1.28	381351437.0	381351437
cache_cpu99_remap1l	water.sp	0.0893884	0.0	2821683.0	170120.0	1.3225	1.43	148142396.0	148142396
cache_cpu100_no-remap	barnes	0.0358451	866527.0	6279769.0	0.0	0.6525	0.66	521089183.0	521089183
cache_cpu100_no-remap	cholesky	0.0333036	103355.0	10358485.0	0.0	1.8225	2.01	43082655.0	43082655
cache_cpu100_no-remap	fft	0.033839	1387337.0	35962583.0	0.0	2.01	2.01	107368153.0	107368153
cache_cpu100_no-remap	fmm	0.109314	140267.0	10229426.0	0.0	1.805	1.82	260687764.0	260687764
cache_cpu100_no-remap	lu.cont	0.0325451	1422344.0	10562634.0	0.0	1.7	1.74	152584041.0	152584041
cache_cpu100_no-remap	lu.ncont	0.0318501	2355707.0	18793870.0	0.0	1.55	1.59	169290729.0	169290729
cache_cpu100_no-remap	radix	0.0542348	1450.0	1372570.0	0.0	0.4	0.4	39846581.0	39846581
cache_cpu100_no-remap	raytrace	0.0469558	955205.0	13849709.0	0.0	0.8025	0.82	234889419.0	234889419
cache_cpu100_no-remap	water.nsq	0.0808577	371385.0	3911712.0	0.0	1.2575	1.3	373121282.0	373121282
cache_cpu100_no-remap	water.sp	0.0380787	128304.0	2746732.0	0.0	1.365	1.48	143453996.0	143453996
cache_cpu100_remap0	barnes	0.195416	0.0	6130838.0	182246.0	0.65	0.66	522401745.0	522401745
cache_cpu100_remap0	cholesky	0.0529419	0.0	10357792.0	69058.0	1.815	2.0	43209055.0	43209055
cache_cpu100_remap0	fft	0.0878195	0.0	35955875.0	119963.0	1.95	1.95	110527653.0	110527653
cache_cpu100_remap0	fmm	0.139937	0.0	10068165.0	163829.0	1.795	1.81	261917263.0	261917263
cache_cpu100_remap0	lu.cont	0.193409	0.0	10153188.0	129036.0	1.64	1.68	158221799.0	158221799
cache_cpu100_remap0	lu.ncont	0.180362	0.0	17446780.0	122719.0	1.4925	1.53	175430029.0	175430029
cache_cpu100_remap0	radix	0.0553115	0.0	1374692.0	2116.0	0.4	0.4	39862366.0	39862366
cache_cpu100_remap0	raytrace	0.194714	0.0	13537350.0	112901.0	0.7675	0.78	242549006.0	242549006
cache_cpu100_remap0	water.nsq	0.250768	0.0	3778384.0	504110.0	1.2575	1.3	374007145.0	374007145
cache_cpu100_remap0	water.sp	0.112975	0.0	2696802.0	262417.0	1.345	1.46	145971296.0	145971296
cache_cpu100_remap1g	barnes	0.214268	0.0	6874996.0	182258.0	0.65	0.66	522665391.0	522665391
cache_cpu100_remap1g	cholesky	0.0374217	0.0	10462626.0	73657.0	1.815	2.01	43314055.0	43314055
cache_cpu100_remap1g	fft	0.0454076	0.0	37376313.0	136041.0	1.95	1.95	110697453.0	110697453
cache_cpu100_remap1g	fmm	0.151543	0.0	10299082.0	197131.0	1.795	1.81	261740359.0	261740359
cache_cpu100_remap1g	lu.cont	0.0345438	0.0	12045200.0	129068.0	1.69	1.73	153584962.0	153584962
cache_cpu100_remap1g	lu.ncont	0.107892	0.0	20043830.0	120620.0	1.5025	1.54	174502286.0	174502286
cache_cpu100_remap1g	radix	0.0550375	0.0	1375488.0	2115.0	0.4	0.4	39851587.0	39851587
cache_cpu100_remap1g	raytrace	0.083738	0.0	14399499.0	129091.0	0.7975	0.81	235251558.0	235251558
cache_cpu100_remap1g	water.nsq	0.325561	0.0	3989235.0	479428.0	1.2425	1.29	377345869.0	377345869
cache_cpu100_remap1g	water.sp	0.132766	0.0	2797950.0	270592.0	1.345	1.46	145909334.0	145909334
cache_cpu100_remap1l	barnes	0.212766	0.0	6488305.0	201002.0	0.65	0.66	521913645.0	521913645
cache_cpu100_remap1l	cholesky	0.0382754	0.0	10457533.0	69064.0	1.83	2.02	43074755.0	43074755
cache_cpu100_remap1l	fft	0.0556273	0.0	37178429.0	145681.0	1.95	1.95	110763453.0	110763453
cache_cpu100_remap1l	fmm	0.140214	0.0	10314721.0	158067.0	1.795	1.81	261899563.0	261899563
cache_cpu100_remap1l	lu.cont	0.0945838	0.0	11373093.0	120402.0	1.67	1.71	155590704.0	155590704
cache_cpu100_remap1l	lu.ncont	0.15202	0.0	18745295.0	124685.0	1.5025	1.54	174618886.0	174618886
cache_cpu100_remap1l	radix	0.0549879	0.0	1375805.0	2116.0	0.4	0.4	39852287.0	39852287
cache_cpu100_remap1l	raytrace	0.126688	0.0	14057014.0	130787.0	0.785	0.8	238960458.0	238960458
cache_cpu100_remap1l	water.nsq	0.277165	0.0	3912053.0	508094.0	1.2525	1.3	374568469.0	374568469
cache_cpu100_remap1l	water.sp	0.116629	0.0	2794019.0	266496.0	1.3425	1.45	146037328.0	146037328
cache_cpu101_no-remap	barnes	0.0356875	1110423.0	6033592.0	0.0	0.6725	0.68	505584261.0	505584261
cache_cpu101_no-remap	cholesky	0.0333839	150642.0	10321922.0	0.0	1.89	2.09	41661207.0	41661207
cache_cpu101_no-remap	fft	0.0338301	1844323.0	35507169.0	0.0	2.04	2.04	105490653.0	105490653
cache_cpu101_no-remap	fmm	0.109122	318211.0	10052083.0	0.0	1.8375	1.85	255623263.0	255623263
cache_cpu101_no-remap	lu.cont	0.0325448	2103671.0	9880571.0	0.0	1.74	1.78	149495462.0	149495462
cache_cpu101_no-remap	lu.ncont	0.0319394	3415561.0	17759713.0	0.0	1.5825	1.62	165663066.0	165663066
cache_cpu101_no-remap	radix	0.054351	1427.0	1373584.0	0.0	0.4	0.4	39853986.0	39853986
cache_cpu101_no-remap	raytrace	0.0476522	1362676.0	13087130.0	0.0	0.82	0.83	228430419.0	228430419
cache_cpu101_no-remap	water.nsq	0.0809591	454461.0	3840589.0	0.0	1.2875	1.33	365062082.0	365062082
cache_cpu101_no-remap	water.sp	0.0408061	195150.0	2691584.0	0.0	1.4025	1.52	139727796.0	139727796
cache_cpu101_remap0	barnes	0.22532	0.0	5934029.0	192615.0	0.67	0.68	506820628.0	506820628
cache_cpu101_remap0	cholesky	0.0598845	0.0	10306640.0	82884.0	1.8625	2.06	42391856.0	42391856
cache_cpu101_remap0	fft	0.127783	0.0	34918003.0	213679.0	1.96	1.96	110232953.0	110232953
